file,dataset
LC08_L1TP_014015_20191125_20191203_01_T1_556985_7137115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_402985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_424985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_446985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_468985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_490985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_512985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_534985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_556985_7115115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_402985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_424985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_446985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_468985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_490985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_512985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_534985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_556985_7093115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_446985_7071115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_468985_7071115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_490985_7071115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_512985_7071115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_534985_7071115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_490985_7049115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_512985_7049115_allnorm_100m_256p_norm.tif,train
LC08_L1TP_014015_20191125_20191203_01_T1_534985_7049115_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1139485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1161485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1161485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1161485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1183485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1183485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1183485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1183485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2242685_-1183485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2110685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2132685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2242685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2264685_-1205485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2088685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2110685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2132685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2242685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2264685_-1227485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2110685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2132685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2242685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2264685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2286685_-1249485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2132685_-1271485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1271485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1271485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1271485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1271485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2286685_-1271485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2132685_-1293485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1293485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1293485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1293485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1293485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2154685_-1315485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1315485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1315485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2220685_-1315485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2176685_-1337485_allnorm_100m_256p_norm.tif,train
LC08_L1GT_099107_20160206_20180203_01_T2_2198685_-1337485_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5831015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5831015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5809015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5809015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5809015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5809015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5809015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_225185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_357185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_379185_5787015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_225185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_357185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_379185_5765015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_225185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_357185_5743015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_203185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_225185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_357185_5721015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_203185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_225185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_247185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_357185_5699015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_269185_5677015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_291185_5677015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5677015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5677015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_313185_5655015_allnorm_100m_256p_norm.tif,train
LC08_L1TP_108024_20181109_20200830_02_T1_335185_5655015_allnorm_100m_256p_norm.tif,train
LC08_L1GT_096109_20191007_20191018_01_T2_1891085_-1172785_allnorm_100m_256p_norm.tif,train
LC08_L1GT_096109_20191007_20191018_01_T2_1913085_-1216785_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2594985_549615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2572985_505615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2550985_483615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2572985_483615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2572985_593615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2594985_593615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2572985_571615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2594985_571615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2572985_549615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2550985_527615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2572985_527615_allnorm_100m_256p_norm.tif,train
LC08_L1GT_126106_20170120_20201016_02_T2_2550985_505615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_733415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_673785_733415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_695785_733415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_717785_733415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_673785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_695785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_717785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_739785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_761785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_783785_711415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_673785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_695785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_717785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_739785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_761785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_783785_689415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_673785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_695785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_717785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_739785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_761785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_783785_667415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_629785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_673785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_695785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_717785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_739785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_761785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_783785_645415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_629785_623415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_623415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_673785_623415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_695785_623415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_717785_623415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_739785_623415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_629785_601415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_601415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_182056_20170128_20170214_01_T1_651785_579415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_439785_6451415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_467185_6451415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_461785_6451415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_489185_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_461785_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_511185_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_483785_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_533185_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_505785_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_577185_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_527785_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_555185_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_461785_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_577185_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_483785_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_555185_6363415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_505785_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_466285_6451415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_401185_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_527785_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_488285_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_423185_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_549785_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_510285_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_445185_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_571785_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_532285_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_467185_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_417785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_576285_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_489185_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_439785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_443385_6451415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_554285_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_401185_6319415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_461785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_465385_6451415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_576285_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_489185_6319415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_483785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_443385_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_554285_6363415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_467185_6297415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_505785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_465385_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_400285_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150729_20170226_01_T1_489185_6297415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_527785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_487385_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_422285_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_549785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_509385_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_444285_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_571785_6385415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_531385_6429415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_466285_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_417785_6363415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_421385_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_488285_6341415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_439785_6363415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_443385_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_400285_6319415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_461785_6363415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151220_20170224_01_T1_465385_6407415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20151001_20170225_01_T1_488285_6319415_allnorm_100m_256p_norm.tif,train
LC08_L1TP_042020_20150510_20170301_01_T1_483785_6363415_allnorm_100m_256p_norm.tif,train
